user_id,Age Category,Country
129268,11-19,United States
129284,Age_Unknown,United States
129289,Age_Unknown,Country_Unknown
129303,Age_Unknown,Canada
129306,Age_Unknown,United States
129309,Age_Unknown,United States
129311,19-30,United States
129312,31-40,United States
129316,31-40,Poland
129320,Age_Unknown,United States
129324,19-30,United Kingdom
129332,19-30,Netherlands
129338,19-30,United States
129339,41-60,United States
129345,Age_Unknown,Country_Unknown
129349,Age_Unknown,United States
129358,31-40,United States
129363,19-30,United Kingdom
129368,Age_Unknown,Country_Unknown
129370,Age_Unknown,United States
129373,41-60,Country_Unknown
129376,Age_Unknown,United States
129388,Age_Unknown,United States
129389,Age_Unknown,Country_Unknown
129393,19-30,Finland
129395,Age_Unknown,Canada
129399,Age_Unknown,United States
129401,31-40,United States
129410,19-30,United States
129417,0-10,United States
129422,19-30,Italy
129427,31-40,Singapore
129444,19-30,United States
129447,Age_Unknown,United States
129453,41-60,United States
129458,41-60,United States
129461,31-40,United States
129465,31-40,United States
129468,41-60,Italy
129469,41-60,Canada
129474,41-60,Country_Unknown
129477,Age_Unknown,United States
129481,41-60,Canada
129489,19-30,Canada
129494,11-19,United States
129496,Age_Unknown,United States
129503,31-40,Portugal
129505,Age_Unknown,United States
129526,41-60,United States
129531,Age_Unknown,Country_Unknown
129534,41-60,Australia
129538,31-40,New Zealand
129543,Age_Unknown,United States
129550,Age_Unknown,United States
129553,31-40,Canada
129559,Age_Unknown,Canada
129561,31-40,United Kingdom
129563,Age_Unknown,United States
129572,19-30,United States
129584,19-30,United States
129599,Age_Unknown,Canada
129605,41-60,Canada
129611,19-30,Germany
129617,19-30,Germany
129620,Age_Unknown,United States
129632,41-60,Canada
129641,11-19,United States
129647,41-60,United States
129648,Age_Unknown,Canada
129655,19-30,"Korea, Republic of"
129664,31-40,Spain
129665,41-60,United States
129678,Age_Unknown,Country_Unknown
129680,Age_Unknown,United States
129682,41-60,United States
129690,31-40,United States
129693,41-60,United States
129705,Age_Unknown,United States
129716,19-30,United States
129718,19-30,Canada
129724,Age_Unknown,United States
129725,Age_Unknown,Canada
129742,31-40,United States
129767,19-30,United States
129777,41-60,United States
129779,Age_Unknown,United Kingdom
129783,41-60,United States
129789,41-60,United Kingdom
129790,Age_Unknown,United States
129801,31-40,United States
129806,Age_Unknown,United States
129817,31-40,Country_Unknown
129818,41-60,United States
129827,41-60,United States
129833,11-19,United States
129835,19-30,United States
129841,Age_Unknown,United States
129842,Age_Unknown,United States
129843,31-40,United States
129848,19-30,United States
129851,31-40,United States
129852,41-60,Australia
129855,11-19,United States
129861,41-60,United Kingdom
129867,Age_Unknown,United States
129871,Age_Unknown,Country_Unknown
129876,19-30,United States
129879,19-30,United States
129880,19-30,United States
129883,19-30,United States
129888,Age_Unknown,United States
129901,41-60,United States
129904,41-60,United Kingdom
129915,41-60,United States
129922,Age_Unknown,United States
129924,Age_Unknown,Canada
129929,Age_Unknown,Country_Unknown
129932,Age_Unknown,United States
129936,Age_Unknown,New Zealand
129944,41-60,Canada
129945,19-30,United States
129963,Age_Unknown,United States
129965,41-60,United States
129977,Age_Unknown,Germany
129979,Age_Unknown,United States
129980,41-60,United States
129983,Age_Unknown,United States
129988,31-40,United States
129989,31-40,United States
130005,Age_Unknown,United States
130007,Age_Unknown,United States
130008,31-40,United States
130011,Age_Unknown,Canada
130012,31-40,United Kingdom
130014,Age_Unknown,United States
130027,31-40,United States
130033,31-40,Country_Unknown
130036,11-19,United States
130047,31-40,United States
130049,31-40,United States
130057,Age_Unknown,United States
130060,31-40,United States
130063,31-40,United States
130074,41-60,United States
130076,19-30,Canada
130078,Age_Unknown,United States
130081,Age_Unknown,United States
130099,19-30,United States
130103,Age_Unknown,United States
130112,31-40,United States
130122,31-40,Canada
130124,41-60,Country_Unknown
130132,31-40,Canada
130134,Age_Unknown,United States
130136,31-40,United States
130140,31-40,United States
130147,Age_Unknown,United States
130149,41-60,United States
130150,Age_Unknown,United States
130152,Age_Unknown,United States
130153,Age_Unknown,United States
130157,41-60,United States
130166,61+,United States
130167,41-60,United States
130168,61+,Canada
130177,31-40,Country_Unknown
130178,31-40,United States
130181,11-19,Country_Unknown
130183,31-40,Canada
130195,19-30,Netherlands
130199,19-30,United States
130210,31-40,United States
130211,41-60,Australia
130214,Age_Unknown,United States
130215,31-40,United States
130216,31-40,United States
130217,Age_Unknown,United States
130221,41-60,United States
130224,19-30,United States
130226,19-30,United States
130237,Age_Unknown,United States
130241,Age_Unknown,United States
130243,Age_Unknown,Canada
130250,19-30,United States
130258,19-30,United States
130263,19-30,United States
130271,31-40,Germany
130274,Age_Unknown,United States
130279,19-30,United States
130296,Age_Unknown,United States
130297,Age_Unknown,United States
130312,Age_Unknown,United States
130320,41-60,Australia
130324,31-40,United States
130331,Age_Unknown,Country_Unknown
130334,Age_Unknown,United States
130342,31-40,United Kingdom
130347,Age_Unknown,United States
130353,31-40,United States
130358,31-40,United States
130362,19-30,United States
130365,Age_Unknown,United States
130368,11-19,United States
130380,61+,United States
130388,Age_Unknown,United States
130395,Age_Unknown,Germany
130396,31-40,Canada
130398,Age_Unknown,United States
130399,Age_Unknown,United States
130400,19-30,United States
130417,Age_Unknown,United States
130418,41-60,United States
130430,19-30,United States
130438,31-40,Canada
130450,Age_Unknown,Country_Unknown
130453,41-60,United States
130456,Age_Unknown,United States
130460,61+,United States
130465,Age_Unknown,United States
130469,Age_Unknown,United States
130473,31-40,United States
130474,31-40,United States
130480,Age_Unknown,United States
130482,41-60,Country_Unknown
130484,41-60,United States
130485,Age_Unknown,United States
130493,41-60,United States
130502,Age_Unknown,United States
130515,Age_Unknown,United States
130517,Age_Unknown,United States
130518,31-40,Canada
130527,19-30,United States
130534,Age_Unknown,United States
130535,Age_Unknown,United States
130543,19-30,Canada
130547,19-30,United States
130548,Age_Unknown,United States
130554,Age_Unknown,United States
130559,Age_Unknown,United States
130570,Age_Unknown,Singapore
130571,Age_Unknown,United States
130575,19-30,United States
130577,31-40,United States
130581,11-19,United States
130585,31-40,Spain
130591,19-30,India
130594,11-19,India
130609,Age_Unknown,United States
130610,Age_Unknown,United States
130611,31-40,Australia
130616,19-30,United States
130624,Age_Unknown,United States
130636,19-30,United States
130637,Age_Unknown,Canada
130639,31-40,Switzerland
130654,41-60,United States
130658,61+,Country_Unknown
130670,41-60,United States
130674,31-40,New Zealand
130677,19-30,Denmark
130679,Age_Unknown,United States
130686,31-40,Italy
130699,31-40,United States
130705,19-30,Australia
130710,0-10,United States
130714,19-30,United States
130715,31-40,United States
130722,Age_Unknown,United States
130730,Age_Unknown,United States
130737,19-30,United Kingdom
130757,Age_Unknown,United Kingdom
130764,Age_Unknown,United States
130772,Age_Unknown,United States
130777,Age_Unknown,United States
130784,Age_Unknown,United States
130791,Age_Unknown,Canada
130792,31-40,Cyprus
130793,19-30,United States
130797,Age_Unknown,United States
130801,19-30,Country_Unknown
130806,19-30,Canada
130807,Age_Unknown,United States
130809,Age_Unknown,Canada
130810,11-19,Australia
130812,19-30,United States
130818,Age_Unknown,United States
130823,Age_Unknown,United States
130826,19-30,United States
130828,Age_Unknown,Canada
130837,31-40,Canada
130844,11-19,United States
130847,31-40,United States
130849,19-30,United States
130866,41-60,United States
130869,Age_Unknown,United States
130870,Age_Unknown,United Kingdom
130873,19-30,United States
130878,Age_Unknown,United States
130882,19-30,Pakistan
130890,41-60,United States
130893,Age_Unknown,United States
130898,19-30,Germany
130899,41-60,Germany
130913,31-40,United States
130915,Age_Unknown,United States
130922,Age_Unknown,United States
130923,41-60,United States
130928,Age_Unknown,Country_Unknown
130933,41-60,Australia
130935,Age_Unknown,United States
130939,Age_Unknown,United States
130940,19-30,United States
130942,61+,United Kingdom
130950,31-40,United States
130952,11-19,Canada
130955,Age_Unknown,Italy
130958,31-40,United States
130961,Age_Unknown,United States
130966,Age_Unknown,United States
130968,41-60,United States
130971,31-40,United States
130978,11-19,United States
130984,31-40,United States
130985,11-19,United States
130995,Age_Unknown,United States
131006,Age_Unknown,Canada
131019,31-40,United States
131020,41-60,United States
131021,Age_Unknown,United States
131023,Age_Unknown,Country_Unknown
131025,41-60,United States
131026,31-40,United States
131027,31-40,United States
131031,Age_Unknown,United States
131032,31-40,United States
131039,Age_Unknown,United States
131045,19-30,United States
131046,19-30,United States
131050,Age_Unknown,United States
131057,19-30,United States
131061,Age_Unknown,United States
131069,19-30,United States
131070,19-30,United States
131089,Age_Unknown,United States
131094,Age_Unknown,Canada
131098,61+,United States
131099,31-40,United Kingdom
131105,Age_Unknown,United States
131108,19-30,United States
131111,Age_Unknown,United States
131116,11-19,New Zealand
131117,Age_Unknown,United States
131122,Age_Unknown,Germany
131126,31-40,Spain
131128,Age_Unknown,United States
131137,41-60,United States
131143,41-60,United States
131147,31-40,United States
131154,11-19,United States
131158,Age_Unknown,United States
131166,Age_Unknown,United States
131171,19-30,United Kingdom
131178,Age_Unknown,Canada
131181,19-30,Japan
131182,31-40,United States
131190,Age_Unknown,United States
131191,19-30,United States
131200,19-30,United Kingdom
131202,19-30,United States
131213,11-19,United States
131214,11-19,Canada
131217,41-60,United States
131218,Age_Unknown,United States
131233,Age_Unknown,Country_Unknown
131236,Age_Unknown,United States
131237,Age_Unknown,United States
131238,11-19,United States
131243,Age_Unknown,United States
131246,Age_Unknown,United States
131254,41-60,United States
131260,19-30,United States
131262,Age_Unknown,United States
131265,19-30,United States
131271,Age_Unknown,United States
131273,19-30,United States
131275,31-40,United States
131276,61+,Canada
131278,Age_Unknown,United States
131284,19-30,United States
131285,31-40,United States
131287,Age_Unknown,United States
131288,31-40,United States
131290,19-30,United States
131293,19-30,United States
131296,Age_Unknown,Finland
131311,41-60,Country_Unknown
131317,Age_Unknown,United States
131319,19-30,United States
131331,19-30,Country_Unknown
131338,Age_Unknown,United States
131339,41-60,United States
131345,11-19,Canada
131354,Age_Unknown,United States
131363,19-30,Norway
131369,Age_Unknown,Canada
131372,Age_Unknown,Country_Unknown
131374,Age_Unknown,United States
131382,Age_Unknown,United States
131388,Age_Unknown,United States
131398,Age_Unknown,New Zealand
131402,Age_Unknown,New Zealand
131408,19-30,United States
131427,Age_Unknown,New Zealand
131437,19-30,New Zealand
131441,11-19,France
131443,19-30,United States
131476,19-30,Australia
131481,19-30,United States
131482,31-40,United States
131485,Age_Unknown,United States
131486,Age_Unknown,United Kingdom
131491,19-30,United States
131492,41-60,Canada
131498,Age_Unknown,United States
131502,19-30,Norway
131508,Age_Unknown,United States
131510,31-40,Luxembourg
131512,Age_Unknown,United Kingdom
131524,Age_Unknown,United States
131528,Age_Unknown,United States
131535,31-40,United States
131545,31-40,United States
131548,Age_Unknown,United States
131550,Age_Unknown,United States
131554,41-60,United Kingdom
131555,Age_Unknown,United States
131556,Age_Unknown,United States
131560,Age_Unknown,United States
131564,31-40,United States
131583,Age_Unknown,United States
131588,19-30,United States
131594,41-60,United States
131597,41-60,United States
131602,31-40,United States
131604,41-60,United States
131606,Age_Unknown,United States
131617,Age_Unknown,United States
131618,Age_Unknown,United States
131621,Age_Unknown,United States
131622,41-60,United States
131625,41-60,Australia
131632,Age_Unknown,United States
